,x,y,dx1966,dy1966,dx1980,dy1980,dx1990,dy1990,dx2000,dy2000,dx2010,dy2010,dx2020,dy2020
10490,127.5,37.3500000000001,0.6188336873059939,-0.1524569309866024,0.7688757977450109,-0.2598558794212025,0.9101195200260008,-0.25556031531720436,0.8960039395049932,-0.19925741245400275,0.9390957680170118,-0.2143658431425024,0.9459752743370018,-0.2137983720723966
10491,127.55,37.3500000000001,0.6035662188929933,-0.13830519898870364,0.7461070149829965,-0.23506614254430502,0.8797488434610017,-0.2353673507228038,0.8627365987430125,-0.1829376398712057,0.9039369620389976,-0.2005489999687029,0.9097496795150022,-0.20268871931889265
10492,127.6,37.3500000000001,0.5869320409390184,-0.12757418670399545,0.7216946017570081,-0.21379007975659903,0.8472227590440014,-0.21910572855470178,0.8284847974060199,-0.16962746227900283,0.8686932888110164,-0.18906516341019852,0.8742282327860096,-0.1932706528709005
10493,127.65,37.3500000000001,0.5701972339059864,-0.11913055193580391,0.6964181141100028,-0.19313685475320597,0.8151151777529719,-0.20095307818889552,0.7949604486759938,-0.15209321160990186,0.8342174595509846,-0.17282094708480145,0.8388559653389791,-0.17834178869509998
10494,127.7,37.3500000000001,0.5532604505120133,-0.11322972144339616,0.66978965997599,-0.17310808229809993,0.7827719231500083,-0.18153109100089893,0.7610230804509825,-0.13119865071839598,0.7992669353040043,-0.15300828219610452,0.8037828658790005,-0.15933679288880143
10495,127.75,37.3500000000001,0.5359438342519809,-0.11252853061080259,0.6411177842600182,-0.15728704084539658,0.7485375245719865,-0.1663381698189994,0.7259356621219979,-0.11408358038149657,0.7637338610379913,-0.13562544574949698,0.7685176815449779,-0.1414401505602001
10496,127.8,37.3500000000001,0.5112696189620038,-0.11585736250810186,0.6100735697850013,-0.14766875118330347,0.7149427996890125,-0.1582407401103012,0.694753988155,-0.1036692580343086,0.7331503502920071,-0.12471695225220003,0.739170309673014,-0.127874073803099
10497,127.85,37.3500000000001,0.4849706228200148,-0.11880379043289935,0.5800745030030043,-0.13896790143260063,0.6824713671050233,-0.1501843986621978,0.6675929783740173,-0.09336194809860388,0.7067552501899854,-0.11521265915910561,0.7142814805760054,-0.11676488723969669
10498,127.9,37.3500000000001,0.4589054166069957,-0.12274029305390144,0.5505922220910122,-0.1310890746509017,0.6512520942199842,-0.14254306688840046,0.6399571875109871,-0.0844403061584984,0.6798754333139811,-0.10731100646420089,0.6888979257219887,-0.10817356678600021
10499,127.95,37.3500000000001,0.4324224482719927,-0.1269425667695998,0.5214099210950138,-0.12402719538830098,0.6201541405179825,-0.13534726858399893,0.6150994485309838,-0.0763231782242002,0.6556140217389981,-0.10039750650930301,0.6651236423739846,-0.10107645456220382
